id,date,hour,bc_price,bc_demand,ab_price,ab_demand,transfer,bc_price_evo
10410,0.876156,0.638298,0.072565,0.44332,0.004933,0.57535,0.366667,1
10411,0.429583,0.042553,0.055242,0.153823,0.003467,0.422915,0.414912,0
10412,0.465112,0.276596,0.02621,0.118715,0.001759,0.113413,0.700439,0
10413,0.474227,0.978723,0.029753,0.235942,0.001953,0.183066,0.746053,1
10414,0.460909,0.382979,0.244025,0.668105,0.016651,0.496116,0.417105,1
10415,0.881023,0.489362,0.029242,0.324159,0.000839,0.225013,0.59693,1
10416,0.027034,0.978723,0.113306,0.425171,0.003467,0.422915,0.414912,1
10417,0.880979,0.170213,0.01294,0.112913,0.000831,0.232004,0.765351,0
10418,0.871908,0.042553,0.046535,0.264356,0.002586,0.36639,0.594737,1
10419,0.867882,0.340426,0.029602,0.572895,0.001894,0.604868,0.55614,1
10420,0.469448,0.042553,0.028101,0.173907,0.001884,0.319006,0.366228,0
10421,0.005354,0.914894,0.054612,0.510711,0.003467,0.422915,0.414912,0
10422,0.46436,0.87234,0.029512,0.405237,0.002011,0.409632,0.417544,1
10423,8.8e-05,0.234043,0.047106,0.2169,0.003467,0.422915,0.414912,1
10424,0.875979,0.787234,0.032725,0.521422,0.001105,0.411963,0.747368,0
10425,0.425202,0.617021,0.060376,0.445254,0.003467,0.422915,0.414912,0
10426,0.452148,0.957447,0.033355,0.466825,0.002302,0.301657,0.429825,0
10427,0.004867,1.0,0.106161,0.523951,0.003467,0.422915,0.414912,1
10428,0.912216,0.510638,0.093971,0.532728,0.006429,0.589332,0.300439,1
10429,0.442857,0.255319,0.044764,0.346772,0.00295,0.34697,0.612281,0
10430,0.893722,0.744681,0.077129,0.728503,0.005276,0.703263,0.336404,1
10431,0.425601,0.574468,0.057013,0.264802,0.003467,0.422915,0.414912,0
10432,0.02699,0.148936,0.047526,0.063672,0.003467,0.422915,0.414912,0
10433,0.442414,0.06383,0.062147,0.324011,0.004335,0.357846,0.500526,0
10434,0.439051,0.87234,0.054852,0.429039,0.003467,0.422915,0.414912,0
10435,0.885005,0.595745,0.092771,0.378161,0.006028,0.312532,0.566667,1
10436,0.469669,0.404255,0.046205,0.446296,0.003101,0.361212,0.510088,1
10437,0.911464,0.212766,0.038129,0.170039,0.002437,0.196271,0.846053,0
10438,0.894518,0.680851,0.068782,0.624517,0.004566,0.581564,0.55,0
10439,0.872262,0.638298,0.028822,0.384112,0.00081,0.300363,0.835088,0
10440,0.907792,0.93617,0.042602,0.329515,0.002848,0.287675,0.575877,0
10441,0.912084,0.319149,0.071004,0.412972,0.004628,0.387882,0.728509,1
10442,0.867218,0.808511,0.028101,0.357483,0.001892,0.261781,0.597368,0
10443,0.871864,0.957447,0.043923,0.480065,0.00085,0.312015,0.728947,1
10444,0.000531,0.319149,0.080731,0.207825,0.003467,0.422915,0.414912,1
10445,0.876554,0.425532,0.034796,0.572895,0.002208,0.550492,0.567105,1
10446,0.456617,0.276596,0.033175,0.578102,0.001946,0.47566,0.611842,0
10447,0.43883,0.531915,0.053891,0.321333,0.003467,0.422915,0.414912,0
10448,0.429362,0.617021,0.070043,0.53972,0.003467,0.422915,0.414912,0
10449,0.022433,0.297872,0.059926,0.359714,0.003467,0.422915,0.414912,0
10450,0.907261,0.808511,0.177645,0.538976,0.011608,0.723718,0.475877,1
10451,0.907482,0.148936,0.041792,0.142666,0.002821,0.210513,0.501754,0
10452,0.464625,0.553191,0.069503,0.467272,0.004817,0.482651,0.268421,0
10453,0.90319,1.0,0.063829,0.330408,0.00429,0.390989,0.594298,0
10454,0.906863,0.553191,0.037348,0.369384,0.002445,0.220611,0.689474,0
10455,0.013406,0.0,0.116909,0.592086,0.003467,0.422915,0.414912,1
10456,0.894208,0.234043,0.05314,0.37474,0.003436,0.437597,0.704386,0
10457,0.451042,0.638298,0.042722,0.60845,0.002846,0.599171,0.366228,1
10458,0.018716,0.93617,0.075718,0.422196,0.003467,0.422915,0.414912,1
10459,0.455998,0.659574,0.033295,0.497322,0.002275,0.529518,0.450877,0
10460,0.447591,0.170213,0.010958,0.194139,0.000715,0.204816,0.494298,0
10461,0.871599,0.425532,0.037679,0.684469,0.002503,0.61885,0.494737,0
10462,0.027521,0.723404,0.053861,0.449717,0.003467,0.422915,0.414912,0
10463,0.885403,0.957447,0.032785,0.487057,0.002164,0.372605,0.624561,0
10464,0.881023,0.191489,0.018014,0.06992,0.000829,0.183843,0.737281,0
10465,0.455732,0.340426,0.040891,0.668402,0.002813,0.600725,0.512281,0
10466,0.429406,0.87234,0.058364,0.384856,0.003467,0.422915,0.414912,0
10467,0.013097,0.021277,0.048667,0.502083,0.003467,0.422915,0.414912,1
10468,0.912393,0.212766,0.037709,0.181791,0.002466,0.217245,0.688596,0
10469,0.022433,0.978723,0.057794,0.415799,0.003467,0.422915,0.414912,0
10470,0.889076,0.93617,0.028041,0.466379,0.001755,0.404454,0.568421,0
10471,0.468829,0.829787,0.027921,0.415948,0.001899,0.290005,0.446491,0
10472,0.447193,0.106383,0.036628,0.298274,0.002277,0.359917,0.762281,0
10473,0.026636,0.744681,0.059865,0.335168,0.003467,0.422915,0.414912,0
10474,0.881156,0.404255,0.035397,0.54701,0.002393,0.560073,0.501754,1
10475,0.880536,0.829787,0.03966,0.536596,0.002692,0.509322,0.442982,1
10476,0.009601,0.617021,0.046385,0.485272,0.003467,0.422915,0.414912,1
10477,0.867439,0.106383,0.01291,0.112913,0.000841,0.194718,0.825877,0
10478,0.902615,0.297872,0.085985,0.486611,0.005779,0.473848,0.412719,1
10479,0.44352,0.212766,0.0,0.170336,0.0,0.189539,0.594737,0
10480,0.469669,0.297872,0.041341,0.357334,0.002771,0.282496,0.610965,0
10481,0.000265,0.723404,0.209229,0.591639,0.003467,0.422915,0.414912,1
10482,0.473298,0.489362,0.028131,0.558614,0.001892,0.49508,0.446491,1
10483,0.434538,0.93617,0.047526,0.321482,0.003467,0.422915,0.414912,1
10484,0.004956,0.702128,0.042572,0.578846,0.003467,0.422915,0.414912,0
10485,0.46467,0.148936,0.027561,0.159923,0.001872,0.2087,0.497807,0
10486,0.8935,0.234043,0.071875,0.366409,0.003791,0.397721,0.702632,1
10487,0.876554,0.531915,0.033986,0.594168,0.002185,0.569135,0.686404,1
10488,0.433565,0.489362,0.055482,0.520232,0.003467,0.422915,0.414912,0
10489,0.876554,0.446809,0.034736,0.588962,0.002235,0.554376,0.65,1
10490,0.464537,0.297872,0.027261,0.147873,0.001845,0.397204,0.428947,0
10491,0.438388,0.319149,0.059025,0.473222,0.003467,0.422915,0.414912,0
10492,0.429539,0.042553,0.042032,0.223297,0.003467,0.422915,0.414912,0
10493,0.026459,0.489362,0.10484,0.520232,0.003467,0.422915,0.414912,1
10494,0.451927,0.276596,0.072895,0.593573,0.004886,0.452874,0.710526,1
10495,0.0223,0.170213,0.059926,0.130913,0.003467,0.422915,0.414912,1
10496,0.880581,0.361702,0.03975,0.541654,0.002655,0.523822,0.520614,1
10497,0.032034,0.510638,0.074817,0.348408,0.003467,0.422915,0.414912,1
10498,0.443476,0.382979,0.093671,0.584201,0.006433,0.636717,0.372368,1
10499,0.425645,0.191489,0.067641,0.066796,0.003467,0.422915,0.414912,1
10500,0.911995,0.276596,0.097574,0.506099,0.006641,0.641895,0.364035,1
10501,0.871422,0.361702,0.032275,0.664981,0.002125,0.72812,0.436842,0
10502,0.460334,0.12766,0.032815,0.248884,0.002239,0.307872,0.497368,0
10503,0.433698,0.87234,0.046535,0.272389,0.003467,0.422915,0.414912,0
10504,0.009557,0.042553,0.041732,0.52172,0.003467,0.422915,0.414912,0
10505,0.031503,0.617021,0.074997,0.496727,0.003467,0.422915,0.414912,1
10506,0.022742,0.702128,0.090729,0.435436,0.003467,0.422915,0.414912,1
10507,0.894164,0.553191,0.056263,0.578994,0.003808,0.687468,0.395175,0
10508,0.022875,0.234043,0.072055,0.210057,0.003467,0.422915,0.414912,1
10509,0.004779,0.340426,0.106161,0.496578,0.003467,0.422915,0.414912,1
10510,0.473696,0.553191,0.058695,0.482743,0.003862,0.40057,0.826754,1
10511,0.465156,0.808511,0.077399,0.559952,0.005339,0.547385,0.132456,1
10512,0.009026,0.638298,0.043833,0.550134,0.003467,0.422915,0.414912,0
10513,0.911287,0.808511,0.044073,0.46504,0.002829,0.301398,0.614035,0
10514,0.000487,0.234043,0.068302,0.141922,0.003467,0.422915,0.414912,0
10515,0.473961,0.702128,0.027741,0.542249,0.00183,0.431383,0.635965,0
10516,0.014026,0.021277,0.067071,0.527968,0.003467,0.422915,0.414912,1
10517,0.911376,0.914894,0.040831,0.421006,0.002621,0.323149,0.683772,0
10518,0.018406,0.12766,0.043263,0.149955,0.003467,0.422915,0.414912,0
10519,0.907924,0.255319,0.109373,0.40598,0.007405,0.601502,0.352193,1
10520,0.87151,0.361702,0.02672,0.669444,0.00168,0.55593,0.787719,0
10521,0.429539,0.914894,0.074006,0.350491,0.003467,0.422915,0.414912,1
10522,0.477988,0.234043,0.027381,0.179113,0.001857,0.169083,0.480263,0
10523,0.46467,0.574468,0.07917,0.445998,0.005463,0.495339,0.216667,1
10524,0.027167,0.404255,0.080161,0.490479,0.003467,0.422915,0.414912,1
10525,0.903456,0.851064,0.03981,0.390211,0.002615,0.319006,0.608333,0
10526,0.911243,0.659574,0.044164,0.481702,0.002883,0.413516,0.536404,0
10527,0.428919,0.0,0.076918,0.365219,0.003467,0.422915,0.414912,0
10528,0.442945,0.787234,0.063738,0.537786,0.004298,0.410409,0.427632,1
10529,0.871864,0.829787,0.033085,0.614103,0.002196,0.480062,0.561404,0
10530,0.442857,0.787234,0.068542,0.636269,0.004622,0.553599,0.447368,1
10531,0.000133,1.0,0.149664,0.435436,0.003467,0.422915,0.414912,1
10532,0.008982,0.340426,0.125796,0.678965,0.003467,0.422915,0.414912,1
10533,0.447104,0.851064,0.060376,0.707676,0.004242,0.524858,0.484211,1
10534,0.434052,0.170213,0.044134,0.148616,0.003467,0.422915,0.414912,0
10535,0.018406,0.382979,0.089648,0.533472,0.003467,0.422915,0.414912,1
10536,0.014336,0.808511,0.119731,0.627938,0.003467,0.422915,0.414912,1
10537,0.452325,0.361702,0.036658,0.699197,0.002447,0.702227,0.438596,0
10538,0.465422,0.468085,0.027441,0.339482,0.001778,0.271362,0.712719,1
10539,0.456573,1.0,0.03942,0.577507,0.002626,0.498446,0.661842,1
10540,0.468829,0.340426,0.048457,0.509967,0.003259,0.350854,0.447807,1
10541,0.469714,0.957447,0.030593,0.333829,0.002038,0.216727,0.737281,0
10542,0.03199,0.06383,0.040231,0.062184,0.003467,0.422915,0.414912,0
10543,0.871466,0.531915,0.053981,0.806159,0.003529,0.62144,0.678947,1
10544,0.868059,0.829787,0.032064,0.360756,0.000841,0.223977,0.757456,1
10545,0.885005,0.893617,0.076588,0.395269,0.005206,0.366908,0.449123,1
10546,0.455688,0.914894,0.034796,0.554002,0.00215,0.449767,0.703509,0
10547,0.017787,0.638298,0.072205,0.447635,0.003467,0.422915,0.414912,1
10548,0.902836,0.0,0.085565,0.47114,0.005677,0.457794,0.605702,1
10549,0.032034,0.468085,0.074817,0.3554,0.003467,0.422915,0.414912,1
10550,0.424848,0.042553,0.056923,0.185064,0.003467,0.422915,0.414912,0
10551,0.898279,0.425532,0.080491,0.543737,0.002725,0.350596,0.772368,1
10552,0.867616,0.914894,0.032214,0.404046,0.002094,0.383998,0.782456,1
10553,0.451529,0.765957,0.042722,0.76748,0.002823,0.561885,0.635965,1
10554,0.876112,1.0,0.029002,0.240107,0.000823,0.256344,0.790789,1
10555,0.474271,0.808511,0.029783,0.339036,0.001622,0.095805,0.903509,1
10556,0.429671,0.510638,0.115768,0.660964,0.003467,0.422915,0.414912,1
10557,0.46551,0.340426,0.054221,0.512348,0.00372,0.494303,0.392544,1
10558,0.424848,0.978723,0.076138,0.372211,0.003467,0.422915,0.414912,1
10559,0.875979,0.595745,0.033085,0.662749,0.002081,0.527447,0.650439,0
10560,0.438211,0.851064,0.055993,0.392443,0.003467,0.422915,0.414912,0
10561,0.42507,0.744681,0.080341,0.409104,0.003467,0.422915,0.414912,1
10562,0.464537,0.851064,0.09196,0.416543,0.006176,0.453133,0.595175,1
10563,0.447016,0.021277,0.029152,0.420113,0.000976,0.339202,0.765789,0
10564,0.438874,0.574468,0.048337,0.287266,0.003467,0.422915,0.414912,0
10565,0.460157,0.319149,0.024529,0.267331,0.00161,0.124288,0.78114,0
10566,0.022919,0.489362,0.101327,0.509372,0.003467,0.422915,0.414912,1
10567,0.460776,0.93617,0.032755,0.39036,0.002233,0.244951,0.391667,1
10568,0.899164,0.468085,0.082202,0.445552,0.005274,0.36406,0.704825,1
10569,0.429229,0.510638,0.077369,0.46147,0.003467,0.422915,0.414912,1
10570,0.903102,0.978723,0.088657,0.460428,0.005995,0.489125,0.346491,1
10571,0.442458,0.574468,0.072295,0.502529,0.005106,0.548162,0.500526,1
10572,0.868147,0.893617,0.043443,0.512794,0.002709,0.316416,0.736842,1
10573,0.46874,0.659574,0.028792,0.334722,0.00188,0.226049,0.673246,0
10574,0.455821,0.787234,0.03999,0.699494,0.002725,0.487312,0.599123,0
10575,0.009336,0.489362,0.13222,0.604433,0.003467,0.422915,0.414912,1
10576,0.027521,0.510638,0.076318,0.526183,0.003467,0.422915,0.414912,1
10577,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,0
10578,0.45206,0.446809,0.055062,0.642666,0.003741,0.622475,0.317105,1
10579,0.469493,0.978723,0.045154,0.443767,0.002987,0.334024,0.616228,1
10580,0.898854,0.319149,0.075688,0.351681,0.004923,0.296479,0.682895,1
10581,0.009734,0.638298,0.084304,0.506694,0.003467,0.422915,0.414912,1
10582,0.456484,0.765957,0.053981,0.707676,0.003486,0.501036,0.417105,1
10583,0.005133,0.382979,0.075357,0.41446,0.003467,0.422915,0.414912,1
10584,0.424671,0.085106,0.055242,0.060101,0.003467,0.422915,0.414912,0
10585,0.013053,0.808511,0.041582,0.602946,0.003467,0.422915,0.414912,0
10586,0.876421,0.595745,0.028462,0.301101,0.000762,0.214915,0.753947,1
10587,0.889518,0.659574,0.033986,0.523059,0.002403,0.605645,0.23114,0
10588,0.027123,0.212766,0.097274,0.279679,0.003467,0.422915,0.414912,1
10589,0.442237,0.404255,0.086736,0.556531,0.003467,0.422915,0.414912,0
10590,0.898456,0.085106,0.054371,0.375335,0.003565,0.447437,0.616667,0
10591,0.017831,0.06383,0.050889,0.370128,0.003467,0.422915,0.414912,0
10592,0.027388,0.106383,0.049688,0.133591,0.003467,0.422915,0.414912,0
10593,0.468917,0.468085,0.049958,0.515323,0.003415,0.462714,0.294298,1
10594,0.424583,0.659574,0.082713,0.394525,0.003467,0.422915,0.414912,1
10595,0.889164,0.93617,0.028432,0.517108,0.00194,0.433713,0.511842,0
10596,0.455821,0.06383,0.063288,0.477983,0.004458,0.457276,0.210088,0
10597,0.880669,0.659574,0.033566,0.278191,0.002081,0.193423,0.82193,0
10598,0.005309,0.255319,0.10508,0.399583,0.003467,0.422915,0.414912,1
10599,0.884828,0.021277,0.029002,0.445849,0.001853,0.360694,0.640351,1
10600,0.447148,0.042553,0.03945,0.492711,0.002495,0.45624,0.7,0
10601,0.42976,0.723404,0.072715,0.603838,0.003467,0.422915,0.414912,1
10602,0.031901,0.531915,0.058394,0.278191,0.003467,0.422915,0.414912,0
10603,0.460289,0.638298,0.042813,0.463999,0.00295,0.518125,0.270614,1
10604,0.442591,0.659574,0.077759,0.433651,0.00522,0.274987,0.500526,1
10605,0.442281,0.680851,0.05272,0.34097,0.003467,0.422915,0.414912,0
10606,0.456794,0.808511,0.030623,0.496281,0.002046,0.39332,0.713158,1
10607,0.876466,0.425532,0.038369,0.580928,0.002447,0.524081,0.684649,1
10608,0.424494,0.106383,0.055242,0.051026,0.003467,0.422915,0.414912,0
10609,0.022787,0.957447,0.096944,0.418923,0.003467,0.422915,0.414912,1
10610,0.872484,0.808511,0.073196,0.703065,0.004919,0.68695,0.454386,0
10611,0.473342,0.234043,0.066561,0.383963,0.004514,0.36639,0.403509,1
10612,0.903057,0.829787,0.044944,0.553853,0.003076,0.547385,0.339912,0
10613,0.438166,0.808511,0.081962,0.50848,0.003467,0.422915,0.414912,1
10614,0.456396,0.617021,0.031614,0.46504,0.00215,0.491973,0.460526,0
10615,0.46874,0.148936,0.02621,0.101607,0.001759,0.167012,0.650439,0
10616,0.442989,0.297872,0.038519,0.447635,0.002393,0.396168,0.55,0
10617,0.911243,0.93617,0.046175,0.46504,0.002946,0.236406,0.749561,1
10618,0.881244,0.0,0.049388,0.457602,0.002468,0.394096,0.650439,1
10619,0.03137,0.914894,0.095893,0.429039,0.003467,0.422915,0.414912,1
10620,0.429185,0.191489,0.074577,0.227611,0.003467,0.422915,0.414912,0
10621,0.004159,0.489362,0.044134,0.406427,0.003467,0.422915,0.414912,0
10622,0.429981,0.638298,0.075207,0.558316,0.003467,0.422915,0.414912,0
10623,0.912393,0.595745,0.044374,0.323564,0.002931,0.311497,0.613596,0
10624,0.018185,0.255319,0.073706,0.30482,0.003467,0.422915,0.414912,1
10625,0.880581,0.212766,0.032124,0.2169,0.001924,0.267737,0.853509,0
10626,0.880315,0.468085,0.057013,0.571705,0.004051,0.519161,0.187719,1
10627,0.452192,0.170213,0.028552,0.137905,0.001944,0.157949,0.639035,0
10628,0.433698,0.425532,0.068212,0.346028,0.003467,0.422915,0.414912,1
10629,0.027565,0.744681,0.077489,0.328027,0.003467,0.422915,0.414912,1
10630,0.022256,0.446809,0.071334,0.492711,0.003467,0.422915,0.414912,1
10631,0.443299,0.085106,0.043743,0.233561,0.002991,0.292595,0.549561,0
10632,0.014159,0.12766,0.040591,0.260488,0.003467,0.422915,0.414912,0
10633,0.460378,0.808511,0.034646,0.544183,0.00241,0.510875,0.303509,0
10634,0.871554,0.574468,0.060796,0.696073,0.004067,0.748835,0.20307,1
10635,0.429981,0.723404,0.070794,0.501636,0.003467,0.422915,0.414912,0
10636,0.47343,0.659574,0.029182,0.333978,0.001973,0.267737,0.632895,0
10637,0.46551,0.212766,0.037048,0.272835,0.002516,0.285085,0.495175,0
10638,0.906863,0.93617,0.043623,0.329961,0.002898,0.255567,0.566667,1
10639,0.446706,0.87234,0.095202,0.670783,0.006363,0.522009,0.528509,1
10640,0.890359,0.765957,0.116909,0.948974,0.007694,0.775764,0.527193,1
10641,0.9158,0.595745,0.053441,0.34454,0.003666,0.299068,0.392105,0
10642,0.889739,0.382979,0.038219,0.700833,0.00264,0.704816,0.243421,0
10643,0.433432,0.808511,0.07947,0.495835,0.003467,0.422915,0.414912,1
10644,0.45613,0.829787,0.027771,0.492711,0.001818,0.379078,0.727632,0
10645,0.018716,0.702128,0.048487,0.46385,0.003467,0.422915,0.414912,0
10646,0.45644,0.297872,0.028432,0.322523,0.001699,0.239513,0.685965,0
10647,0.889518,0.06383,0.061817,0.438857,0.003108,0.496116,0.492982,1
10648,0.031813,0.255319,0.055242,0.044035,0.003467,0.422915,0.414912,0
10649,0.912349,0.276596,0.094122,0.474859,0.006512,0.634645,0.203509,1
10650,0.438963,0.914894,0.051759,0.336061,0.003467,0.422915,0.414912,0
10651,0.46436,0.765957,0.033535,0.516067,0.002283,0.482393,0.401316,1
10652,0.434583,0.468085,0.047526,0.329664,0.003467,0.422915,0.414912,1
10653,0.442503,0.106383,0.047406,0.210057,0.003209,0.319524,0.500526,0
10654,0.442237,0.957447,0.053771,0.435882,0.003467,0.422915,0.414912,0
10655,0.867793,0.021277,0.027111,0.298572,0.000935,0.307872,0.771053,0
10656,0.460688,0.468085,0.161223,0.58316,0.010937,0.54376,0.312719,1
10657,0.451396,0.659574,0.03933,0.558762,0.002592,0.702227,0.457456,1
10658,0.013406,0.723404,0.10508,0.467569,0.003467,0.422915,0.414912,1
10659,0.885005,0.957447,0.068302,0.401369,0.004668,0.344122,0.432895,0
10660,0.460068,0.021277,0.030353,0.463255,0.002002,0.409373,0.510088,0
10661,0.876687,0.659574,0.030863,0.504463,0.001957,0.379855,0.715789,1
10662,0.867307,0.468085,0.059535,0.494347,0.004017,0.568876,0.473246,0
10663,0.429848,0.06383,0.049838,0.182832,0.003467,0.422915,0.414912,0
10664,0.876598,0.425532,0.033175,0.569771,0.002162,0.56059,0.550439,1
10665,0.022211,0.0,0.074517,0.42889,0.003467,0.422915,0.414912,1
10666,0.474227,0.87234,0.02573,0.221363,0.001705,0.120404,0.849561,1
10667,0.880846,0.510638,0.028732,0.482892,0.001872,0.485759,0.675877,1
10668,0.460422,0.808511,0.02624,0.455222,0.001749,0.359658,0.569298,0
10669,0.867749,0.148936,0.021526,0.141327,0.000835,0.184878,0.799561,0
10670,0.009867,0.382979,0.082863,0.669444,0.003467,0.422915,0.414912,1
10671,0.468962,0.723404,0.046325,0.462362,0.003174,0.505438,0.17193,1
10672,0.894385,0.829787,0.073526,0.774621,0.004985,0.671673,0.491228,1
10673,0.447724,0.680851,0.048817,0.681345,0.0034,0.581823,0.340351,0
10674,0.894208,0.12766,0.03921,0.341863,0.002522,0.452874,0.662281,0
10675,0.434229,0.680851,0.059385,0.46385,0.003467,0.422915,0.414912,0
10676,0.429317,0.361702,0.106851,0.670187,0.003467,0.422915,0.414912,1
10677,0.867926,0.319149,0.028372,0.572002,0.001793,0.502848,0.723246,0
10678,0.469891,0.191489,0.045545,0.260785,0.003074,0.273175,0.595614,0
10679,0.000973,0.531915,0.043983,0.479173,0.003467,0.422915,0.414912,0
10680,0.021946,0.234043,0.046445,0.205594,0.003467,0.422915,0.414912,0
10681,0.876156,0.702128,0.02645,0.487057,0.001556,0.318488,0.821491,1
10682,0.43852,0.957447,0.05236,0.434246,0.003467,0.422915,0.414912,0
10683,0.460201,0.787234,0.070764,0.640583,0.004844,0.609788,0.268421,1
10684,0.469448,0.914894,0.028131,0.392145,0.00183,0.270844,0.685526,0
10685,0.433698,0.829787,0.047436,0.335168,0.003467,0.422915,0.414912,0
10686,0.030707,0.468085,0.083794,0.308837,0.003467,0.422915,0.414912,1
10687,0.425512,0.255319,0.073316,0.34335,0.003467,0.422915,0.414912,0
10688,0.876023,0.276596,0.033566,0.488099,0.002206,0.575608,0.560526,1
10689,0.447547,0.510638,0.043443,0.457304,0.001373,0.291041,0.421491,1
10690,0.897969,0.170213,0.055752,0.201428,0.002773,0.290005,0.794298,0
10691,0.867838,0.212766,0.032245,0.284737,0.001793,0.313568,0.75614,1
10692,0.004557,0.531915,0.093611,0.400625,0.003467,0.422915,0.414912,1
10693,0.890359,0.723404,0.228504,0.892294,0.015488,0.726567,0.511404,1
10694,0.880492,0.106383,0.035277,0.215115,0.002277,0.292595,0.625439,0
10695,0.442458,0.06383,0.054011,0.309878,0.003745,0.372605,0.500526,0
10696,0.008584,0.042553,0.042422,0.324159,0.003467,0.422915,0.414912,0
10697,0.885625,0.297872,0.033115,0.313448,0.002154,0.283532,0.717982,0
10698,0.43414,0.702128,0.09181,0.594168,0.003467,0.422915,0.414912,1
10699,0.434538,0.297872,0.040861,0.205445,0.003467,0.422915,0.414912,0
10700,0.876156,0.659574,0.073826,0.44942,0.00501,0.569653,0.332018,1
10701,0.894341,0.680851,0.09163,0.734305,0.006115,0.690575,0.527632,1
10702,0.008761,0.744681,0.117329,0.733413,0.003467,0.422915,0.414912,1
10703,0.465156,0.914894,0.040651,0.394823,0.002827,0.399793,0.2,0
10704,0.45644,0.0,0.033566,0.524398,0.002239,0.45883,0.6,0
10705,0.014026,0.468085,0.055512,0.462362,0.003467,0.422915,0.414912,0
10706,0.433653,0.680851,0.069263,0.362095,0.003467,0.422915,0.414912,1
10707,0.889562,0.978723,0.050108,0.554597,0.00344,0.48291,0.457456,1
10708,0.452015,0.829787,0.049928,0.78072,0.003446,0.600984,0.395614,0
10709,0.911907,0.170213,0.042903,0.195478,0.002779,0.263594,0.693421,0
10710,0.907438,0.297872,0.07914,0.416394,0.005395,0.475401,0.365351,1
10711,0.898412,0.957447,0.06641,0.557721,0.00441,0.447437,0.6,0
10712,0.45206,0.297872,0.049327,0.620351,0.003513,0.554894,0.324123,1
10713,0.443343,0.829787,0.073886,0.541654,0.004882,0.531331,0.555263,1
10714,0.872041,0.787234,0.028822,0.455222,0.000833,0.3739,0.719298,0
10715,0.903367,0.446809,0.087426,0.528117,0.005779,0.547903,0.492544,1
10716,0.872041,0.148936,0.027381,0.160518,0.000845,0.212066,0.798246,0
10717,0.429317,0.170213,0.074577,0.189081,0.003467,0.422915,0.414912,0
10718,0.009026,0.489362,0.045304,0.61202,0.003467,0.422915,0.414912,0
10719,0.031193,0.531915,0.151105,0.49881,0.003467,0.422915,0.414912,1
10720,0.451661,0.808511,0.043923,0.799762,0.002935,0.678923,0.501754,1
10721,0.880625,0.765957,0.161763,0.407022,0.010093,0.311756,0.85307,1
10722,0.889784,0.361702,0.123394,0.770306,0.00854,0.726308,0.290789,1
10723,0.911376,0.212766,0.051069,0.320143,0.003322,0.348265,0.741667,0
10724,0.442812,0.404255,0.063798,0.569771,0.004393,0.542206,0.330702,1
10725,0.468962,1.0,0.029963,0.413865,0.002019,0.34231,0.501754,0
10726,0.911376,0.06383,0.047406,0.248587,0.003132,0.394614,0.606579,0
10727,0.018716,0.446809,0.054281,0.520678,0.003467,0.422915,0.414912,1
10728,0.022831,0.021277,0.091119,0.395418,0.003467,0.422915,0.414912,1
10729,0.881465,0.765957,0.029272,0.608301,0.001965,0.702486,0.15307,1
10730,0.469183,1.0,0.045575,0.410443,0.003,0.348783,0.560088,0
10731,0.438432,0.042553,0.067191,0.372806,0.003467,0.422915,0.414912,1
10732,0.889961,0.765957,0.037559,0.647426,0.002489,0.548938,0.52807,0
10733,0.894518,0.93617,0.058845,0.628384,0.003747,0.496893,0.622368,0
10734,0.443299,0.0,0.044614,0.365814,0.00302,0.331952,0.487719,0
10735,0.907261,0.148936,0.038669,0.141476,0.002505,0.25246,0.691667,0
10736,0.474227,0.553191,0.024919,0.194139,0.001656,0.088555,0.826754,0
10737,0.495686,0.382979,0.064819,0.507141,0.004468,0.510098,0.333772,1
10738,0.473209,1.0,0.043053,0.400476,0.0029,0.323666,0.444737,0
10739,0.474271,0.638298,0.030924,0.352276,0.001824,0.09943,0.828947,1
10740,0.885138,0.170213,0.030263,0.202767,0.001948,0.273175,0.682018,0
10741,0.469448,0.255319,0.049448,0.359566,0.003317,0.478767,0.269298,1
10742,0.907438,0.659574,0.07869,0.454775,0.005318,0.487053,0.416228,1
10743,0.022256,1.0,0.056293,0.419964,0.003467,0.422915,0.414912,0
10744,0.446706,0.382979,0.093371,0.704255,0.00624,0.683066,0.476754,1
10745,0.912084,0.808511,0.043923,0.360309,0.002931,0.332211,0.575439,0
10746,0.889607,0.106383,0.035727,0.29277,0.002341,0.374417,0.641667,0
10747,0.008584,0.319149,0.074817,0.565308,0.003467,0.422915,0.414912,1
10748,0.495686,0.893617,0.030113,0.35302,0.002106,0.395909,0.222807,0
10749,0.903367,0.893617,0.041792,0.456114,0.002792,0.498446,0.442105,0
10750,0.013362,0.638298,0.057013,0.500446,0.003467,0.422915,0.414912,0
10751,0.438122,0.808511,0.078269,0.477834,0.003467,0.422915,0.414912,1
10752,0.977744,0.106383,0.036928,0.320887,0.00242,0.400829,0.642105,0
10753,0.46467,0.297872,0.029963,0.358078,0.002077,0.39798,0.30307,0
10754,0.45644,0.276596,0.02687,0.266736,0.001807,0.243397,0.659211,0
10755,0.022698,0.914894,0.086736,0.302886,0.003467,0.422915,0.414912,1
10756,0.026547,0.234043,0.098475,0.384558,0.003467,0.422915,0.414912,1
10757,0.022565,0.085106,0.047076,0.232818,0.003467,0.422915,0.414912,0
10758,0.425778,0.170213,0.074817,0.166171,0.003467,0.422915,0.414912,0
